Attempt   1: len is 6, x,y is 28,9, orientation is 1 ACCEPTED
Attempt 1621: len is 6, x,y is 17,11, orientation is 3 REJECTED
Attempt 1622: len is 4, x,y is 16,14, orientation is 2 REJECTED
Attempt 1623: len is 4, x,y is 12,21, orientation is 3 REJECTED
Attempt 1624: len is 4, x,y is 11,13, orientation is 3 REJECTED
Attempt 1625: len is 4, x,y is 14,13, orientation is 0 REJECTED
Attempt 1626: len is 7, x,y is 29,20, orientation is 1 REJECTED
Attempt 1627: len is 4, x,y is 8,16, orientation is 2 REJECTED
Attempt 1628: len is 6, x,y is 13,26, orientation is 3 REJECTED
Attempt 1629: len is 3, x,y is 5,16, orientation is 3 REJECTED
Attempt 1630: len is 4, x,y is 5,14, orientation is 2 REJECTED
Attempt 1631: len is 5, x,y is 22,16, orientation is 1 REJECTED
Attempt 1632: len is 3, x,y is 3,2, orientation is 2 REJECTED
Attempt 1633: len is 3, x,y is 10,29, orientation is 3 REJECTED
Attempt 1634: len is 7, x,y is 29,12, orientation is 0 REJECTED
Attempt 1635: len is 7, x,y is 8,19, orientation is 0 REJECTED
Attempt 1636: len is 3, x,y is 10,26, orientation is 2 REJECTED
Attempt 1637: len is 7, x,y is 12,14, orientation is 1 REJECTED
Attempt 1638: len is 7, x,y is 26,1, orientation is 1 REJECTED
Attempt 1639: len is 3, x,y is 0,17, orientation is 1 REJECTED
Attempt 1640: len is 3, x,y is 13,14, orientation is 0 REJECTED
Attempt 1641: len is 5, x,y is 8,15, orientation is 3 REJECTED
Attempt 1642: len is 3, x,y is 24,29, orientation is 3 REJECTED
Attempt 1643: len is 3, x,y is 17,29, orientation is 2 REJECTED
Attempt 1644: len is 5, x,y is 26,17, orientation is 1 REJECTED
Attempt 1645: len is 5, x,y is 14,9, orientation is 3 REJECTED
Attempt 1646: len is 6, x,y is 2,17, orientation is 2 REJECTED
Attempt 1647: len is 6, x,y is 1,24, orientation is 0 REJECTED
Attempt 1648: len is 7, x,y is 13,5, orientation is 0 REJECTED
Attempt 1649: len is 5, x,y is 11,4, orientation is 2 REJECTED
Attempt 1650: len is 3, x,y is 24,21, orientation is 2 REJECTED
Attempt 1651: len is 5, x,y is 19,0, orientation is 3 REJECTED
Attempt 1652: len is 4, x,y is 24,10, orientation is 1 REJECTED
Attempt 1653: len is 3, x,y is 1,19, orientation is 1 REJECTED
Attempt 1654: len is 6, x,y is 23,8, orientation is 0 REJECTED
Attempt 1655: len is 3, x,y is 7,14, orientation is 1 REJECTED
Attempt 1656: len is 6, x,y is 10,24, orientation is 0 REJECTED
Attempt 1657: len is 4, x,y is 12,9, orientation is 2 REJECTED
Attempt 1658: len is 4, x,y is 6,21, orientation is 3 REJECTED
Attempt 1659: len is 5, x,y is 2,23, orientation is 1 REJECTED
Attempt 1660: len is 6, x,y is 12,0, orientation is 1 REJECTED
Attempt 1661: len is 5, x,y is 23,27, orientation is 2 REJECTED
Attempt 1662: len is 6, x,y is 6,18, orientation is 3 REJECTED
Attempt 1663: len is 3, x,y is 8,17, orientation is 2 REJECTED
Attempt 1664: len is 6, x,y is 24,20, orientation is 2 REJECTED
Attempt 1665: len is 4, x,y is 8,2, orientation is 3 REJECTED
Attempt 1666: len is 3, x,y is 2,7, orientation is 2 REJECTED
Attempt 1667: len is 5, x,y is 22,6, orientation is 0 REJECTED
Attempt 1668: len is 4, x,y is 25,10, orientation is 2 REJECTED
Attempt 1669: len is 5, x,y is 0,6, orientation is 3 REJECTED
Attempt 1670: len is 7, x,y is 21,29, orientation is 1 REJECTED
Attempt 1671: len is 4, x,y is 11,4, orientation is 3 REJECTED
Attempt 1672: len is 7, x,y is 8,5, orientation is 3 REJECTED
Attempt 1673: len is 6, x,y is 17,24, orientation is 1 REJECTED
Attempt 1674: len is 7, x,y is 24,23, orientation is 2 REJECTED
Attempt 1675: len is 4, x,y is 18,4, orientation is 1 REJECTED
Attempt 1676: len is 4, x,y is 24,6, orientation is 3 REJECTED
Attempt 1677: len is 3, x,y is 4,14, orientation is 2 REJECTED
Attempt 1678: len is 5, x,y is 16,9, orientation is 0 REJECTED
Attempt 1679: len is 3, x,y is 15,15, orientation is 0 REJECTED
Attempt 1680: len is 5, x,y is 8,4, orientation is 3 REJECTED
Attempt 1681: len is 3, x,y is 2,22, orientation is 0 REJECTED
Attempt 1682: len is 6, x,y is 25,10, orientation is 3 REJECTED
Attempt 1683: len is 6, x,y is 0,3, orientation is 2 REJECTED
Attempt 1684: len is 3, x,y is 20,14, orientation is 0 REJECTED
Attempt 1685: len is 4, x,y is 24,8, orientation is 1 REJECTED
Attempt 1686: len is 6, x,y is 17,16, orientation is 2 REJECTED
Attempt 1687: len is 6, x,y is 18,5, orientation is 0 REJECTED
Attempt 1688: len is 6, x,y is 20,4, orientation is 1 REJECTED
Attempt 1689: len is 4, x,y is 21,22, orientation is 2 REJECTED
Attempt 1690: len is 6, x,y is 1,15, orientation is 3 REJECTED
Attempt 1691: len is 7, x,y is 1,17, orientation is 2 REJECTED
Attempt 1692: len is 5, x,y is 24,1, orientation is 2 REJECTED
Attempt 1693: len is 7, x,y is 13,14, orientation is 3 REJECTED
Attempt 1694: len is 3, x,y is 0,3, orientation is 0 REJECTED
Attempt 1695: len is 3, x,y is 25,19, orientation is 2 REJECTED
Attempt 1696: len is 6, x,y is 12,15, orientation is 3 REJECTED
Attempt 1697: len is 4, x,y is 13,14, orientation is 0 REJECTED
Attempt 1698: len is 7, x,y is 15,6, orientation is 3 REJECTED
Attempt 1699: len is 4, x,y is 29,4, orientation is 1 ACCEPTED
Boats placed:
   0   0   0  32   0   0  18  18  18   0  45  45  45  45   0   0   0  49   0   9   0   0   0   0   0   0   0  34   0   0
   0   0   0  32   0   0   0   0   0   0   0   0   0   0   0  31   0  49   0   9   0   0   0   0   0   0   0  34   0   0
   0   0   0  32   0   0   2   2   2   2   2   0   0   0  31   0   0  49   0   9   0  11  11  11  11   0   0  34   0   0
   0   0   0  32   0   0   0   0   0   0   0   0   0  31   0   0   0   0   0   9   0   0   0   0   0   0   0   0   0   0
  26   0   0   0   0   0   0   4   0   0   0   0  31   0   0   0  15   0   0   0   0   0   0   0   0   0   0  10   0  50
   0  26   0   0   0   0   4   0   0   0   0  31   0   0   0   0   0  15   0   0  37  37  37  37   0   0  10   0   0  50
   0   0  26   0   0   4   0   0   0   0   0   0   0   0   0   0   0   0  15   0   0   0   0   0   0  10   0   0   0  50
   0   0   0   0   4   0   0  27   0   0   0   0   0  13   0  33   0   0   0  15   0   0   0   0  10   0   0   0   0  50
  47   0   0   4   0   0  27   0   0   0  12   0   0  13   0  33   0   0   0   0  15   0   0  10   0   0   0   0   0   0
  47   0   0   0   0  27   0   0   0  12   0   0   0  13   0  33   0   0   0   0   0   0  10   0   0   0   0   0   1   0
  47   0   0   0  27   0   0   0  12   0   0   0   0  13   0  33   0   0   0   0   0   0   0   0  20   0   0   0   1   0
  47   0   0  27   0   0   0  12   0   0   0   0   0  13   0   0   0  39   0   0   0   0   0  20   0   0   0   0   1   0
   0   0   0   0   0   0  12   0   0   0   0   0   0  13   0   0  39   0   0   0   0   0  20   0   0  35   0   0   1   0
   0   0   0   0   0  12   0   0   0   0   0   0   0   0   0  39   0   0   0   0   0  20   0   0  35   0   0   0   1   0
   0   0   0   0  12   0   0   0  25  25  25  25   0   0   0   0   0   3   0   0  20   0   0  35   0   0   0   0   1   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   3   0   0   0   0   0   0   0   0   0   0   0   0
   0   0  19   0   0  22   0   0   0  43  43  43  43   0   0   0   0   3   0   0   0   0   0  17  17  17   0   0   0   0
   0   0  19   0   0  22   0   0   0   0   0   0   0   0   0   0   0   3   0  48   0   6   0   0   0   0   0   0   0   0
  14   0  19   0   0  22   0   5   5   5   5   0   0  28  28  28   0   3   0  48   0   0   6   0   0   0   0   0   0  30
  14   0  19   0   0  22   0   0   0   0   0   0   0   0   0   0   0   3   0  48   0   0   0   6   0   0   0   0   0  30
  14   0  19   0   0  22   0  44  44  44  44  44  44  44   0  38   0   0   0  48   0   0   0   0   6   0   0   0   0  30
   0   0  19   0   0  22   0   0   0   0   0   0   0   0   0   0  38   0   0   0   0   0   0   0   0   6   0   0   0   0
   0   0   0   0   0   0   0   0  21  21  21  21  21  21  21   0   0  38   0   0   0   0   0   0   0   0   6   0   0   0
   0  41   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  29
   0  41   0   0  42  42  42   0   0   0   0   0   0   0   0  16   0   0   0   7   0   0   0   0  24   0   0   0   0  29
   0  41   0   0   0   0   0   0   8   0   0   0   0   0   0  16   0   0   0   7   0   0   0   0  24   0   0   0   0  29
   0  41   0   0   0   0   0   8   0   0   0  40   0   0   0  16   0   0   0   7   0  36   0   0  24   0   0   0   0  29
   0  41   0   0   0   0   8   0   0   0   0  40   0   0   0  16   0   0   0   7   0  36   0   0   0   0   0   0   0  29
   0  41   0   0   0   8   0   0   0   0   0  40   0   0   0   0   0   0   0   7   0  36   0   0  46  46  46  46   0  29
   0   0   0   0   8   0   0   0   0   0   0   0   0  23  23  23  23  23   0   7   0   0   0   0   0   0   0   0   0   0

